"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23086"" target=""_blank"">ASUMZ:Invert:23086</a>",Lirceus,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23087"" target=""_blank"">ASUMZ:Invert:23087</a>",Hyalella,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23088"" target=""_blank"">ASUMZ:Invert:23088</a>",Cambaridae,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23089"" target=""_blank"">ASUMZ:Invert:23089</a>",Acentrella,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23090"" target=""_blank"">ASUMZ:Invert:23090</a>",Baetis,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23091"" target=""_blank"">ASUMZ:Invert:23091</a>",Ephemerella,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23092"" target=""_blank"">ASUMZ:Invert:23092</a>",Stenonema,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23093"" target=""_blank"">ASUMZ:Invert:23093</a>",Isonychia,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23094"" target=""_blank"">ASUMZ:Invert:23094</a>",Tricorythodes,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23095"" target=""_blank"">ASUMZ:Invert:23095</a>",Calopteryx,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23096"" target=""_blank"">ASUMZ:Invert:23096</a>",Argia,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23097"" target=""_blank"">ASUMZ:Invert:23097</a>",Cordulegaster,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23098"" target=""_blank"">ASUMZ:Invert:23098</a>",Helocordulia,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23099"" target=""_blank"">ASUMZ:Invert:23099</a>",Erythemis,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23100"" target=""_blank"">ASUMZ:Invert:23100</a>",Libellula,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23101"" target=""_blank"">ASUMZ:Invert:23101</a>",Acroneuria,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23102"" target=""_blank"">ASUMZ:Invert:23102</a>",Agnetina,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23103"" target=""_blank"">ASUMZ:Invert:23103</a>",Gerris,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23104"" target=""_blank"">ASUMZ:Invert:23104</a>",Corydalus,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23105"" target=""_blank"">ASUMZ:Invert:23105</a>",Nigronia,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23106"" target=""_blank"">ASUMZ:Invert:23106</a>",Ceratopsyche,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23107"" target=""_blank"">ASUMZ:Invert:23107</a>",Cheumatopsyche,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23108"" target=""_blank"">ASUMZ:Invert:23108</a>",Hydropsyche,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23109"" target=""_blank"">ASUMZ:Invert:23109</a>",Chimarra,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23110"" target=""_blank"">ASUMZ:Invert:23110</a>",Oreodytes,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23111"" target=""_blank"">ASUMZ:Invert:23111</a>",Laccophilus,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23112"" target=""_blank"">ASUMZ:Invert:23112</a>",Peltodytes,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23113"" target=""_blank"">ASUMZ:Invert:23113</a>",Tropisternus blatchleyi,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23114"" target=""_blank"">ASUMZ:Invert:23114</a>",Psephenus,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23115"" target=""_blank"">ASUMZ:Invert:23115</a>",Palpomyia,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23116"" target=""_blank"">ASUMZ:Invert:23116</a>",Chironomidae,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23117"" target=""_blank"">ASUMZ:Invert:23117</a>",Simulium,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23118"" target=""_blank"">ASUMZ:Invert:23118</a>",Leptotarsus,collection,3/10/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23161"" target=""_blank"">ASUMZ:Invert:23161</a>",Caecidotea,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23162"" target=""_blank"">ASUMZ:Invert:23162</a>",Gammarus,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23163"" target=""_blank"">ASUMZ:Invert:23163</a>",Eurylophella,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23164"" target=""_blank"">ASUMZ:Invert:23164</a>",Stenonema,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23165"" target=""_blank"">ASUMZ:Invert:23165</a>",Isonychia,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23166"" target=""_blank"">ASUMZ:Invert:23166</a>",Leptophlebia,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23167"" target=""_blank"">ASUMZ:Invert:23167</a>",Calopteryx,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23168"" target=""_blank"">ASUMZ:Invert:23168</a>",Hetaerina,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23169"" target=""_blank"">ASUMZ:Invert:23169</a>",Agnetina,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23170"" target=""_blank"">ASUMZ:Invert:23170</a>",Taeniopteryx,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
